customer_id,tenure_months,plan_type,monthly_charges,total_charges,internet_service,payment_method,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,days_since_last_complaint,churned
CUST-6311,70,Two year,89.0,6293.2,DSL,Bank transfer (automatic),1,High,0,0,1,Email,0,0,0,48.2,51.6,1,0.0,3.3,27,0
CUST-6312,22,Month-to-month,20.15,432.5,No,Credit card (automatic),0,Low,0,0,1,Email,0,0,1,27.2,33.3,0,0.0,3.5,109,0
CUST-6313,67,Two year,36.15,2434.45,DSL,Bank transfer (automatic),1,Low,0,0,2,Email,0,0,1,13.7,26.4,0,0.0,2.8,20,0
CUST-6314,25,Month-to-month,19.2,532.1,No,Credit card (automatic),1,Low,0,0,1,Chat,0,0,1,29.1,34.5,0,0.0,3.6,2,0
CUST-6315,20,Month-to-month,19.25,375.25,No,Bank transfer (automatic),2,Low,0,0,2,Email,0,0,0,0.6,5.8,0,0.0,2.8,18,0
CUST-6316,2,Month-to-month,61.2,125.95,DSL,Credit card (automatic),1,Low,0,0,1,Email,0,0,0,40.9,50.4,0,0.0,3.7,1,0
CUST-6317,51,Two year,20.45,1042.65,No,Mailed check,0,Medium,0,1,3,Email,0,0,0,25.1,25.7,0,1.4,3.4,30,0
CUST-6318,46,Month-to-month,35.05,1620.25,DSL,Bank transfer (automatic),2,Low,0,0,2,Chat,0,0,0,28.7,40.0,0,0.0,5.0,21,0
CUST-6319,13,Month-to-month,44.0,659.35,DSL,Mailed check,0,Low,0,1,0,Email,0,0,0,13.8,18.0,0,3.2,3.6,82,0
CUST-6320,26,One year,50.35,1285.8,DSL,Mailed check,1,High,0,1,1,Ticket,0,0,1,21.4,29.5,0,2.0,4.2,1,0
CUST-6321,19,Month-to-month,20.0,377.55,No,Electronic check,1,Low,0,1,1,Email,2,0,0,18.5,39.7,0,3.4,3.0,5,0
CUST-6322,72,Two year,86.4,6058.95,DSL,Bank transfer (automatic),1,Low,0,0,1,Call,0,1,0,30.2,49.1,0,0.0,3.7,14,0
CUST-6323,18,Month-to-month,58.4,964.9,DSL,Credit card (automatic),0,Low,0,0,0,Chat,0,0,0,21.9,26.1,0,0.0,2.1,142,0
CUST-6324,24,Month-to-month,94.1,2322.85,Fiber optic,Electronic check,2,Low,1,0,2,Email,0,0,1,12.6,13.2,0,0.0,5.0,3,0
CUST-6325,46,Two year,108.9,4854.3,Fiber optic,Credit card (automatic),1,Low,0,0,3,Email,0,0,1,1.6,7.3,0,0.0,1.8,24,0
CUST-6326,72,Two year,107.4,7748.75,Fiber optic,Bank transfer (automatic),0,Low,0,1,0,Email,0,0,0,92.3,93.8,1,0.8,3.6,31,0
CUST-6327,70,Month-to-month,90.85,6470.1,Fiber optic,Electronic check,2,Medium,1,1,2,Call,1,0,1,7.8,14.6,0,3.1,3.7,12,0
CUST-6328,2,Month-to-month,19.9,57.4,No,Electronic check,1,Medium,1,0,1,Call,0,0,1,25.7,46.8,0,0.0,1.2,19,0
CUST-6329,31,Month-to-month,66.4,2019.8,DSL,Credit card (automatic),2,Medium,1,0,2,Call,0,0,1,17.0,21.7,0,0.0,3.5,8,0
CUST-6330,16,Month-to-month,100.7,1522.7,Fiber optic,Bank transfer (automatic),1,Medium,0,0,1,Email,0,0,0,68.5,88.6,1,0.0,4.2,1,0
CUST-6331,52,Two year,25.6,1334.5,No,Credit card (automatic),0,Low,0,0,1,Chat,0,0,0,59.8,101.4,1,0.0,4.6,174,0
CUST-6332,13,Month-to-month,19.85,252.0,No,Mailed check,2,Low,2,1,2,Chat,0,1,1,10.3,23.9,0,0.5,4.4,3,0
CUST-6333,35,One year,20.75,700.45,No,Mailed check,1,Medium,0,0,1,Call,0,0,1,34.4,57.2,0,0.0,3.9,17,0
CUST-6334,59,Two year,95.8,5655.45,Fiber optic,Electronic check,0,Low,1,1,0,Email,0,0,1,2.3,24.5,0,1.9,3.2,95,0
CUST-6335,72,Month-to-month,94.65,6747.35,Fiber optic,Electronic check,3,Low,0,0,5,Chat,0,0,1,4.3,4.5,0,0.0,5.0,29,0
CUST-6336,49,Two year,106.65,5174.35,Fiber optic,Credit card (automatic),2,Medium,0,1,3,Email,0,0,1,15.3,28.4,0,0.4,3.2,27,0
CUST-6337,2,Month-to-month,45.85,105.6,DSL,Mailed check,0,Low,0,1,0,Ticket,0,0,1,4.3,22.0,0,1.5,5.0,114,0
CUST-6338,21,Month-to-month,104.35,2271.85,Fiber optic,Electronic check,1,Medium,0,0,2,Call,0,0,0,2.3,9.3,0,0.0,3.9,8,0
CUST-6339,54,One year,55.45,2966.95,DSL,Electronic check,0,Low,1,0,0,Call,0,0,0,4.1,26.5,0,0.0,4.0,66,0
CUST-6340,1,Month-to-month,61.15,61.15,DSL,Electronic check,3,High,2,0,3,Ticket,1,1,1,7.3,20.4,0,0.0,4.3,19,0
CUST-6341,6,Month-to-month,78.95,494.95,Fiber optic,Electronic check,2,Medium,1,0,2,Email,0,0,1,72.9,86.7,1,0.0,4.0,28,0
CUST-6342,49,One year,109.2,5290.45,Fiber optic,Credit card (automatic),0,Low,0,0,2,Chat,0,1,1,1.7,7.9,0,0.0,3.6,161,0
CUST-6343,56,Two year,61.3,3346.8,DSL,Credit card (automatic),0,Medium,1,0,0,Chat,0,0,1,1.6,27.4,0,0.0,2.2,133,0
CUST-6344,56,Month-to-month,96.85,5219.65,Fiber optic,Electronic check,0,Medium,0,1,1,Ticket,0,1,0,0.8,6.5,0,4.2,5.0,87,0
CUST-6345,6,Two year,40.55,217.5,DSL,Mailed check,0,Medium,0,1,0,Call,0,0,0,4.9,6.8,0,1.9,3.4,91,0
CUST-6346,32,One year,19.8,607.7,No,Mailed check,0,Low,0,0,0,Email,0,1,1,2.1,6.7,0,0.0,3.7,42,0
CUST-6347,50,One year,108.25,5431.4,Fiber optic,Electronic check,0,Low,1,2,0,Ticket,0,1,1,0.8,7.0,0,5.2,3.1,176,0
CUST-6348,58,One year,105.05,6004.85,Fiber optic,Bank transfer (automatic),0,Low,1,0,0,Ticket,0,0,0,10.6,27.4,0,0.0,2.7,114,0
CUST-6349,65,Two year,90.45,5957.9,DSL,Mailed check,1,Low,0,0,1,Call,2,0,1,29.4,30.5,0,0.0,3.6,17,0
CUST-6350,64,Two year,86.4,5442.05,DSL,Credit card (automatic),1,High,0,0,1,Chat,0,0,1,1.9,14.8,0,0.0,3.0,25,0
CUST-6351,66,Two year,66.9,4370.25,DSL,Bank transfer (automatic),4,Low,1,1,4,Email,1,0,1,2.0,10.6,0,3.0,3.8,8,0
CUST-6352,38,One year,110.7,4428.6,Fiber optic,Electronic check,0,Low,2,0,0,Email,0,1,0,30.0,34.6,0,0.0,3.8,47,0
CUST-6353,20,One year,20.0,416.45,No,Mailed check,3,Low,1,0,3,Call,0,0,1,7.1,13.2,0,0.0,5.0,13,0
CUST-6354,64,One year,102.1,6688.1,Fiber optic,Electronic check,1,High,0,0,1,Email,0,0,0,12.5,26.9,0,0.0,3.4,11,0
CUST-6355,60,One year,70.15,4224.7,DSL,Credit card (automatic),2,Medium,0,1,2,Email,0,0,0,27.3,38.4,0,6.4,4.0,22,0
CUST-6356,50,One year,80.05,4042.2,DSL,Bank transfer (automatic),0,Medium,0,2,1,Email,0,1,0,9.5,10.3,0,0.4,5.0,63,0
CUST-6357,72,Two year,49.2,3580.95,DSL,Electronic check,1,Medium,0,1,2,Email,1,0,1,0.4,1.6,0,0.0,3.3,11,0
CUST-6358,60,Two year,20.5,1198.8,No,Bank transfer (automatic),0,Medium,0,0,0,Call,2,1,1,9.7,24.3,0,0.0,2.2,95,0
CUST-6359,46,Two year,38.25,1755.35,DSL,Mailed check,0,Medium,1,0,1,Email,0,0,0,39.2,64.6,0,0.0,3.7,124,0
CUST-6360,69,Two year,54.95,3772.5,DSL,Credit card (automatic),0,Low,0,1,0,Chat,0,0,1,2.4,4.5,0,1.3,3.8,126,0
CUST-6361,31,Month-to-month,96.6,2877.95,Fiber optic,Bank transfer (automatic),1,Low,0,0,1,Call,0,0,1,20.3,31.2,0,0.0,4.3,12,0
CUST-6362,19,One year,19.9,357.7,No,Mailed check,3,Medium,0,0,6,Email,0,1,1,12.4,15.1,0,0.0,4.9,13,0
CUST-6363,71,Two year,19.9,1397.3,No,Credit card (automatic),1,Low,0,0,2,Ticket,0,0,1,13.7,63.7,0,0.0,3.5,17,0
CUST-6364,12,Month-to-month,84.6,959.9,Fiber optic,Electronic check,3,Medium,0,1,5,Call,0,0,0,31.9,43.8,0,0.2,3.7,20,0
CUST-6365,44,One year,85.25,3704.15,DSL,Bank transfer (automatic),0,Low,1,0,0,Chat,0,0,0,27.7,48.1,0,0.0,1.9,37,0
CUST-6366,56,Two year,81.25,4620.4,DSL,Credit card (automatic),0,Medium,0,0,0,Email,0,0,0,75.5,79.6,1,0.0,4.5,161,0
CUST-6367,72,Two year,115.5,8312.75,Fiber optic,Bank transfer (automatic),1,Low,0,0,1,Email,0,0,1,3.3,8.3,0,0.0,4.0,18,0
CUST-6368,11,Month-to-month,79.0,929.3,Fiber optic,Bank transfer (automatic),0,Low,0,0,1,Ticket,2,0,0,5.3,7.2,0,0.0,2.8,88,0
CUST-6369,15,Month-to-month,94.65,1285.05,Fiber optic,Electronic check,1,Medium,2,1,1,Ticket,0,0,1,24.7,38.4,0,3.2,5.0,26,0
CUST-6370,72,Two year,20.8,1521.2,No,Mailed check,2,Low,0,1,2,Call,1,0,1,32.9,80.8,0,1.8,3.8,29,0
CUST-6371,56,Two year,59.5,3389.25,DSL,Credit card (automatic),0,Medium,0,0,2,Call,0,0,0,31.1,39.2,0,0.0,3.7,58,0
CUST-6372,64,Two year,20.05,1198.05,No,Bank transfer (automatic),0,Medium,0,0,0,Call,1,0,1,11.0,12.2,0,0.0,3.3,73,0
CUST-6373,34,Month-to-month,100.45,3414.65,Fiber optic,Electronic check,0,High,0,0,0,Ticket,0,0,0,2.1,2.2,0,0.0,5.0,67,0
CUST-6374,35,One year,20.6,754.0,No,Bank transfer (automatic),0,Medium,0,0,0,Call,0,0,1,8.2,23.0,0,0.0,3.7,175,0
CUST-6375,22,One year,20.3,467.15,No,Credit card (automatic),0,Low,0,0,0,Call,0,0,1,5.9,8.3,0,0.0,4.3,168,0
CUST-6376,9,One year,39.55,373.0,DSL,Mailed check,1,Medium,0,0,2,Email,0,0,1,12.9,45.5,0,0.0,3.4,15,0
CUST-6377,23,One year,20.45,481.1,No,Mailed check,3,Low,0,0,3,Call,0,0,0,3.2,19.1,0,0.0,3.4,14,0
CUST-6378,68,Two year,25.25,1728.2,No,Bank transfer (automatic),0,Low,0,0,1,Call,0,0,1,18.3,20.8,0,0.0,3.9,66,0
CUST-6379,33,Month-to-month,91.25,2964.05,Fiber optic,Electronic check,1,Medium,1,0,1,Ticket,1,0,1,60.5,88.5,1,0.0,3.7,18,0
CUST-6380,31,Month-to-month,72.45,2156.25,DSL,Bank transfer (automatic),0,Medium,0,0,0,Call,0,0,1,23.9,26.9,0,0.0,4.1,89,0
CUST-6381,56,Two year,19.7,1051.9,No,Bank transfer (automatic),1,Low,0,1,2,Chat,0,0,1,74.6,111.9,1,0.5,3.1,20,0
CUST-6382,66,One year,75.1,5013.0,DSL,Electronic check,0,Low,0,0,1,Ticket,1,0,0,22.4,26.4,0,0.0,5.0,132,0
CUST-6383,72,Two year,25.0,1738.9,No,Bank transfer (automatic),2,Medium,0,0,4,Email,0,0,0,24.4,26.0,0,0.0,3.7,19,0
CUST-6384,34,Month-to-month,69.15,2275.1,Fiber optic,Credit card (automatic),0,Low,0,0,0,Call,0,0,0,13.7,23.8,0,0.0,4.8,32,0
CUST-6385,58,Month-to-month,91.55,5511.65,Fiber optic,Electronic check,2,Medium,0,0,2,Email,0,0,1,53.2,64.1,1,0.0,4.1,6,0
CUST-6386,37,Two year,35.8,1316.9,DSL,Credit card (automatic),2,Medium,0,0,2,Email,0,0,1,8.0,19.9,0,0.0,2.4,28,0
CUST-6387,71,Two year,113.15,7993.3,Fiber optic,Credit card (automatic),2,Low,0,1,3,Call,0,0,0,26.0,29.8,0,0.7,5.0,8,0
CUST-6388,1,One year,19.85,19.85,No,Credit card (automatic),1,Low,1,0,1,Chat,0,0,1,0.0,5.6,0,0.0,4.0,28,0
CUST-6389,71,Two year,19.8,1388.45,No,Credit card (automatic),2,Low,0,0,4,Chat,0,0,0,29.8,87.2,0,0.0,2.6,26,0
CUST-6390,35,One year,19.9,666.0,No,Electronic check,2,High,0,0,3,Email,0,0,1,6.3,12.4,0,0.0,5.0,4,0
CUST-6391,6,One year,19.7,94.45,No,Mailed check,0,Medium,0,0,0,Call,0,1,0,1.6,2.9,0,0.0,2.4,85,0
CUST-6392,69,One year,59.1,4134.7,DSL,Bank transfer (automatic),0,Medium,0,1,0,Email,0,0,1,23.1,29.8,0,3.3,5.0,152,0
CUST-6393,53,One year,91.15,4862.5,Fiber optic,Electronic check,3,Low,0,1,3,Ticket,0,0,0,13.3,15.8,0,4.9,3.3,16,0
CUST-6394,5,Month-to-month,68.95,351.5,Fiber optic,Electronic check,1,Medium,1,0,1,Email,0,1,0,6.1,8.0,0,0.0,4.5,20,0
CUST-6395,2,Month-to-month,51.55,106.2,DSL,Mailed check,0,Low,0,1,0,Ticket,0,0,1,25.3,31.0,0,4.5,4.3,75,0
CUST-6396,62,Two year,24.4,1413.0,No,Mailed check,1,Medium,0,0,1,Call,0,0,0,10.0,15.0,0,0.0,2.6,28,0
CUST-6397,19,Month-to-month,96.8,1743.05,Fiber optic,Electronic check,2,Low,0,0,2,Chat,0,0,1,18.9,20.4,0,0.0,3.0,25,0
CUST-6398,9,Month-to-month,70.05,657.5,Fiber optic,Mailed check,1,Medium,1,0,1,Email,1,1,1,111.7,111.9,1,0.0,3.8,17,0
CUST-6399,53,Two year,19.5,1050.5,No,Credit card (automatic),3,Medium,0,0,5,Email,1,0,1,0.1,12.1,0,0.0,3.6,15,0
CUST-6400,5,Month-to-month,78.75,426.35,Fiber optic,Mailed check,1,Low,1,1,1,Email,0,0,1,33.9,37.2,0,0.1,4.0,28,0
CUST-6401,71,One year,69.2,4982.5,DSL,Electronic check,0,Medium,0,0,1,Email,0,0,1,14.7,38.0,0,0.0,4.8,110,0
CUST-6402,1,Month-to-month,19.55,19.55,No,Mailed check,2,Low,0,0,3,Email,0,0,0,8.4,12.8,0,0.0,2.2,19,0
CUST-6403,72,Two year,103.65,7634.8,Fiber optic,Electronic check,0,Low,0,0,0,Call,0,0,0,54.4,63.9,1,0.0,5.0,30,0
CUST-6404,4,Month-to-month,54.7,235.05,DSL,Mailed check,1,Low,1,0,2,Chat,0,0,1,50.3,53.4,1,0.0,3.2,12,0
CUST-6405,59,Two year,54.15,3116.15,DSL,Credit card (automatic),2,Medium,0,0,2,Ticket,0,0,1,1.1,3.6,0,0.0,3.5,18,0
CUST-6406,31,Month-to-month,84.85,2633.4,Fiber optic,Electronic check,2,High,0,0,4,Call,0,0,1,21.4,56.2,0,0.0,4.9,12,0
CUST-6407,3,Month-to-month,20.0,49.65,No,Bank transfer (automatic),2,Medium,0,0,4,Ticket,0,0,0,16.6,30.2,0,0.0,3.1,27,0
CUST-6408,49,One year,99.25,4920.8,Fiber optic,Credit card (automatic),0,Medium,0,0,0,Call,1,0,1,20.4,56.2,0,0.0,5.0,148,0
CUST-6409,2,Month-to-month,19.35,46.35,No,Mailed check,0,Low,0,1,0,Call,0,0,0,53.4,56.0,1,2.6,2.9,52,0
CUST-6410,55,One year,94.75,5276.1,Fiber optic,Electronic check,1,Low,0,0,1,Ticket,0,0,1,83.7,100.3,1,0.0,4.8,26,0
CUST-6411,72,Two year,114.05,8289.2,Fiber optic,Credit card (automatic),1,Low,0,2,2,Chat,1,0,1,5.1,8.1,0,0.8,3.8,5,0
CUST-6412,36,Month-to-month,74.9,2659.45,Fiber optic,Bank transfer (automatic),0,High,0,0,0,Call,0,0,0,6.3,22.9,0,0.0,3.8,148,0
CUST-6413,10,Month-to-month,19.8,196.75,No,Bank transfer (automatic),0,High,0,0,0,Ticket,1,0,0,23.9,45.2,0,0.0,3.9,151,0
CUST-6414,72,Two year,80.85,5824.75,DSL,Bank transfer (automatic),1,Low,1,0,1,Chat,1,0,0,21.8,24.7,0,0.0,3.3,21,0
CUST-6415,28,Month-to-month,54.65,1517.5,DSL,Bank transfer (automatic),1,Medium,1,0,1,Email,0,0,1,2.8,8.3,0,0.0,2.3,28,0
CUST-6416,38,Month-to-month,91.7,3479.05,Fiber optic,Bank transfer (automatic),3,Medium,0,0,3,Email,0,0,0,53.3,64.5,1,0.0,5.0,7,0
CUST-6417,61,One year,118.6,7365.7,Fiber optic,Electronic check,2,Low,1,0,4,Ticket,0,0,0,29.5,58.5,0,0.0,4.2,27,0
CUST-6418,52,Two year,24.55,1331.05,No,Mailed check,0,Medium,0,1,2,Call,0,0,1,7.2,7.6,0,0.3,3.1,64,0
CUST-6419,67,One year,19.45,1195.95,No,Mailed check,0,Medium,0,2,1,Email,0,0,1,15.6,25.4,0,2.0,4.8,128,0
CUST-6420,34,Two year,116.15,3946.9,Fiber optic,Credit card (automatic),1,Low,0,0,1,Email,0,0,1,23.2,24.9,0,0.0,3.0,10,0
CUST-6421,54,Two year,80.6,4299.95,DSL,Electronic check,1,High,1,0,1,Ticket,0,0,1,38.5,45.2,0,0.0,3.3,3,0
CUST-6422,1,Month-to-month,20.3,20.3,No,Bank transfer (automatic),0,Low,1,0,0,Ticket,1,0,1,81.6,90.8,1,0.0,3.8,136,0
CUST-6423,46,Month-to-month,99.8,4391.25,Fiber optic,Electronic check,1,Low,0,0,1,Email,0,0,0,22.1,40.8,0,0.0,5.0,25,0
CUST-6424,55,One year,75.0,4213.9,DSL,Credit card (automatic),2,Low,0,0,2,Call,0,0,0,15.8,91.1,0,0.0,2.8,29,0
CUST-6425,1,Month-to-month,19.9,19.9,No,Mailed check,1,Medium,2,1,1,Ticket,1,0,0,56.5,66.4,1,3.3,3.8,1,0
CUST-6426,64,One year,80.3,5017.7,Fiber optic,Credit card (automatic),1,Low,0,0,2,Ticket,0,0,0,13.1,19.8,0,0.0,3.7,6,0
CUST-6427,58,Two year,84.3,4916.4,DSL,Electronic check,0,Medium,0,1,1,Call,0,0,0,4.7,13.2,0,2.5,4.6,126,0
CUST-6428,56,One year,54.05,2959.8,DSL,Bank transfer (automatic),0,Medium,0,0,0,Chat,0,1,1,1.8,12.8,0,0.0,4.1,59,0
CUST-6429,72,Two year,104.9,7559.55,Fiber optic,Credit card (automatic),0,Low,0,0,0,Ticket,0,0,1,3.1,4.2,0,0.0,2.2,171,0
CUST-6430,72,One year,97.25,7133.1,Fiber optic,Credit card (automatic),3,Medium,1,0,5,Email,1,0,0,16.1,17.0,0,0.0,2.7,8,0
CUST-6431,22,Month-to-month,83.05,1799.3,Fiber optic,Electronic check,0,Low,0,0,2,Call,0,0,1,20.1,25.1,0,0.0,4.3,124,0
CUST-6432,39,Month-to-month,41.1,1597.05,DSL,Bank transfer (automatic),0,Medium,0,0,0,Email,0,0,0,26.8,27.5,0,0.0,4.7,96,0
CUST-6433,12,Month-to-month,45.0,524.35,DSL,Bank transfer (automatic),0,Low,0,0,1,Call,0,0,0,6.5,14.7,0,0.0,4.6,136,0
CUST-6434,54,Two year,74.55,4191.45,DSL,Bank transfer (automatic),0,Medium,0,1,0,Chat,0,0,0,8.3,11.9,0,2.2,3.6,80,0
CUST-6435,18,One year,40.2,711.95,DSL,Mailed check,1,Medium,2,1,1,Ticket,1,0,0,28.7,29.3,0,1.6,4.1,19,0
CUST-6436,32,One year,70.5,2201.75,DSL,Mailed check,0,High,0,1,0,Chat,0,0,1,2.8,3.5,0,2.9,3.7,73,0
CUST-6437,41,One year,19.75,806.95,No,Mailed check,0,Low,0,1,0,Ticket,0,1,0,35.5,41.8,0,0.6,3.6,87,0
CUST-6438,67,Two year,24.65,1620.45,No,Bank transfer (automatic),0,Medium,0,0,0,Call,0,0,1,6.0,10.8,0,0.0,5.0,83,0
CUST-6439,65,Month-to-month,104.25,6812.95,Fiber optic,Electronic check,0,Low,0,0,1,Email,0,0,1,11.1,31.3,0,0.0,4.7,63,0
CUST-6440,25,Month-to-month,78.35,1837.9,DSL,Bank transfer (automatic),0,Low,0,0,0,Chat,1,0,1,4.6,6.3,0,0.0,3.6,171,0
CUST-6441,67,One year,109.7,7344.45,Fiber optic,Credit card (automatic),1,Low,1,0,1,Call,0,0,0,2.8,3.2,0,0.0,5.0,4,0
CUST-6442,43,Month-to-month,33.45,1500.25,DSL,Credit card (automatic),1,Low,1,1,1,Chat,0,0,0,25.4,26.1,0,0.5,3.7,10,0
CUST-6443,24,Month-to-month,94.6,2283.15,Fiber optic,Electronic check,0,Medium,1,1,1,Call,0,0,1,28.4,33.3,0,0.3,2.9,93,0
CUST-6444,69,Two year,20.2,1376.5,No,Bank transfer (automatic),2,Medium,0,1,2,Chat,2,0,1,7.1,18.3,0,2.6,4.0,22,0
CUST-6445,37,One year,20.3,755.4,No,Bank transfer (automatic),1,Low,0,0,1,Call,0,0,0,41.7,50.1,0,0.0,4.0,17,0
CUST-6446,20,Two year,39.4,825.4,DSL,Credit card (automatic),0,Medium,1,0,0,Chat,0,0,1,20.4,30.6,0,0.0,4.6,83,0
CUST-6447,7,Month-to-month,69.15,488.65,Fiber optic,Bank transfer (automatic),2,Low,0,0,2,Chat,0,0,0,13.3,25.2,0,0.0,2.6,5,0
CUST-6448,41,One year,51.35,2075.1,DSL,Electronic check,0,Medium,1,0,1,Call,0,0,1,34.0,38.4,0,0.0,2.6,66,0
CUST-6449,54,One year,100.05,5299.65,Fiber optic,Credit card (automatic),1,High,0,0,1,Chat,1,0,0,37.8,66.6,0,0.0,4.2,26,0
CUST-6450,69,Two year,20.3,1356.3,No,Credit card (automatic),0,Medium,0,0,1,Call,0,0,0,16.5,16.6,0,0.0,2.6,151,0
CUST-6451,53,One year,94.45,5042.75,Fiber optic,Credit card (automatic),2,Low,0,0,2,Chat,0,0,1,15.8,18.2,0,0.0,3.2,5,0
CUST-6452,18,One year,46.4,812.4,DSL,Credit card (automatic),2,Medium,0,0,2,Ticket,0,0,1,20.8,33.2,0,0.0,2.6,14,0
CUST-6453,64,Two year,104.05,6605.55,Fiber optic,Credit card (automatic),2,Low,0,0,2,Ticket,0,0,0,15.2,58.5,0,0.0,3.0,20,0
CUST-6454,20,Month-to-month,24.9,505.95,DSL,Credit card (automatic),0,Medium,0,0,2,Chat,1,1,0,15.6,17.6,0,0.0,4.3,129,0
CUST-6455,57,One year,59.6,3509.4,DSL,Mailed check,2,Medium,0,0,2,Call,0,0,1,16.4,31.1,0,0.0,4.5,9,0
CUST-6456,63,Two year,108.5,6991.9,Fiber optic,Credit card (automatic),2,Medium,0,0,3,Ticket,0,0,1,7.0,10.4,0,0.0,1.9,14,0
CUST-6457,13,Two year,40.55,590.35,DSL,Mailed check,1,Low,0,1,1,Chat,0,0,1,25.2,27.9,0,1.3,4.2,19,0
CUST-6458,48,One year,58.95,2789.7,DSL,Bank transfer (automatic),0,Medium,1,1,1,Chat,1,0,1,8.0,12.3,0,3.3,2.8,174,0
CUST-6459,57,Two year,20.75,1123.15,No,Mailed check,1,Medium,1,0,1,Call,0,0,1,18.8,21.0,0,0.0,2.2,16,0
CUST-6460,71,One year,113.15,7953.25,Fiber optic,Bank transfer (automatic),1,Medium,0,1,1,Email,0,0,0,23.3,32.3,0,3.0,3.6,2,0
CUST-6461,7,Month-to-month,48.8,349.8,DSL,Electronic check,0,Medium,0,1,0,Call,0,0,1,14.7,50.1,0,1.7,4.7,73,0
CUST-6462,16,Month-to-month,63.05,1067.05,DSL,Bank transfer (automatic),1,High,0,0,1,Email,0,0,1,4.8,35.5,0,0.0,4.4,4,0
CUST-6463,34,Month-to-month,100.85,3527.3,Fiber optic,Electronic check,1,Medium,0,1,1,Chat,0,0,1,15.6,24.7,0,1.5,4.4,3,0
CUST-6464,16,Month-to-month,80.55,1248.9,Fiber optic,Mailed check,0,Low,0,0,0,Email,1,0,1,30.6,46.7,0,0.0,4.4,117,0
CUST-6465,48,One year,64.4,3035.35,DSL,Bank transfer (automatic),1,Medium,1,0,1,Email,0,0,0,1.5,4.2,0,0.0,4.8,10,0
CUST-6466,58,One year,75.2,4300.8,DSL,Credit card (automatic),1,Low,0,0,1,Call,0,0,1,19.3,29.1,0,0.0,4.8,5,0
CUST-6467,72,Two year,84.9,6065.3,DSL,Bank transfer (automatic),1,Medium,1,0,1,Email,1,0,1,2.1,20.0,0,0.0,5.0,17,0
CUST-6468,7,Month-to-month,19.3,144.95,No,Mailed check,1,High,0,0,2,Email,0,0,1,18.8,23.5,0,0.0,2.4,23,0
CUST-6469,30,One year,74.65,2308.6,DSL,Credit card (automatic),1,Low,0,0,1,Chat,0,0,1,5.9,8.7,0,0.0,3.9,28,0
CUST-6470,31,Month-to-month,59.05,1882.8,DSL,Credit card (automatic),0,Medium,0,0,0,Ticket,0,0,1,39.8,44.0,0,0.0,5.0,80,0
CUST-6471,46,One year,69.1,3255.35,DSL,Credit card (automatic),1,Medium,0,0,1,Call,0,0,0,9.1,13.0,0,0.0,4.4,7,0
CUST-6472,50,Two year,20.55,1067.65,No,Mailed check,2,Medium,0,0,3,Call,0,0,1,8.7,12.5,0,0.0,3.9,2,0
CUST-6473,28,Month-to-month,76.55,2065.4,Fiber optic,Bank transfer (automatic),1,Low,0,1,1,Ticket,0,0,0,34.6,35.4,0,1.7,2.3,4,0
CUST-6474,66,Two year,62.5,4136.4,DSL,Bank transfer (automatic),1,Low,1,0,1,Ticket,0,0,1,59.4,67.7,1,0.0,1.9,27,0
CUST-6475,41,Month-to-month,94.9,3848.0,Fiber optic,Bank transfer (automatic),2,High,0,0,2,Ticket,0,0,0,0.5,2.6,0,0.0,3.0,10,0
CUST-6476,72,Two year,111.65,8022.85,Fiber optic,Bank transfer (automatic),1,Low,0,0,2,Email,0,0,0,12.1,39.6,0,0.0,4.7,24,0
CUST-6477,7,One year,19.9,173.15,No,Mailed check,0,Medium,1,0,0,Chat,0,0,0,15.0,34.4,0,0.0,3.7,86,0
CUST-6478,38,Month-to-month,20.45,781.25,No,Mailed check,0,Low,0,0,2,Call,0,0,1,46.9,75.9,0,0.0,3.3,122,0
CUST-6479,44,One year,106.05,4510.8,Fiber optic,Electronic check,1,Low,0,0,2,Chat,0,0,1,16.2,41.0,0,0.0,2.1,29,0
CUST-6480,47,One year,113.45,5317.8,Fiber optic,Bank transfer (automatic),3,Medium,0,0,3,Email,0,0,0,15.5,20.8,0,0.0,3.6,28,0
CUST-6481,53,Month-to-month,92.55,4779.45,Fiber optic,Electronic check,2,Low,0,0,3,Ticket,0,0,0,24.2,42.0,0,0.0,4.0,16,0
CUST-6482,4,Month-to-month,65.6,250.1,DSL,Electronic check,1,High,0,0,1,Email,0,0,0,28.2,36.5,0,0.0,5.0,13,0
CUST-6483,20,Month-to-month,84.35,1745.2,Fiber optic,Electronic check,1,Medium,0,1,1,Ticket,0,0,1,11.4,14.9,0,1.0,3.0,20,0
CUST-6484,57,One year,71.1,4140.1,DSL,Credit card (automatic),1,Medium,1,2,1,Call,1,0,0,3.2,8.5,0,1.6,3.3,19,0
CUST-6485,44,Month-to-month,85.15,3670.5,Fiber optic,Electronic check,0,Low,1,1,0,Email,2,0,0,34.8,45.0,0,0.0,2.6,137,0
CUST-6486,24,Month-to-month,49.7,1167.8,DSL,Mailed check,3,High,0,0,3,Chat,0,0,1,3.2,25.7,0,0.0,2.5,12,0
